p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
8.472771401021669e-4,0.301197131466715,0.6,0.489,1,5,Marchf1
8.480942625640379e-4,0.2761779139818117,0.332,0.228,1,5,Nhs
8.740625510924532e-4,0.33128084263377877,0.518,0.411,1,5,Unc79
9.124769979562213e-4,0.32784373379517495,0.482,0.375,1,5,Lrrtm3
0.0010081467741071912,0.40548284733519857,0.306,0.215,1,5,Dlg1
0.001032922312444086,0.39937129289101825,0.253,0.173,1,5,Fbxo11
0.0010819615140267892,0.34665748576315725,0.285,0.198,1,5,Ppp1r12b
0.0013166104648345016,0.3314854147944266,0.544,0.434,1,5,Cacnb2
0.001570400418139446,0.3124940312869573,0.303,0.217,1,5,Rnf150
0.001967286550890378,0.2903803710251305,0.759,0.636,1,5,Robo1
0.002073231559301922,0.33081754853935075,0.259,0.181,1,5,Htr2c
0.0021646930404917984,0.4275816000071846,0.294,0.214,1,5,Camk4
0.0026610590478961175,0.4298759727370567,0.321,0.241,1,5,RGD1564053
0.0027198231512953887,0.29157521869727776,0.274,0.19,1,5,Nova1
0.002930651770254607,0.31133031899788266,0.279,0.198,1,5,Rfx3
0.0031837022995935553,0.3970333963078494,0.265,0.188,1,5,Zfp385b
0.0034328434118748355,0.27624201952036187,0.256,0.181,1,5,Ankrd11
0.003498173500989943,0.37643699842135936,0.309,0.232,1,5,Gabra2
0.003948955962922456,0.34924617613049147,0.441,0.365,1,5,Klhl29
0.004926972685099981,0.29266776123656335,0.291,0.216,1,5,Cask
0.005474421076614978,0.5231265166130454,0.25,0.189,1,5,Syt16
0.005492617224602951,0.3457117950890549,0.335,0.26,1,5,Trerf1
0.005582269294981143,0.3034114508217147,0.268,0.195,1,5,Dnmt3a
0.006591218800532642,0.25017219174592986,0.518,0.43,1,5,LOC102555866
0.006880279011978342,0.3385893087824985,0.35,0.274,1,5,Brinp1
0.007835120403653006,0.3467420891250881,0.297,0.227,1,5,Nsf
9.854069875887456e-25,0.7810264049671458,0.787,0.685,1.270189607001893e-20,6,Grid2
2.189280042934832e-19,0.9225064170826363,0.592,0.447,2.821981975342998e-15,6,Dscam
1.0398209217742995e-17,0.294325561317617,0.996,0.976,1.340329168167072e-13,6,Meg3
4.412656380446988e-17,1.0907382379116175,0.583,0.453,5.687914074396167e-13,6,Galntl6
1.1844647796170037e-16,0.6314778057467034,0.732,0.606,1.5267751009263178e-12,6,Tenm3
6.151730464334344e-13,1.3133963311372523,0.384,0.255,7.92958056852697e-9,6,Zfp804b
2.007468324617957e-12,1.3185813128271837,0.294,0.164,2.5876266704325463e-8,6,Grik1
9.607051477260017e-12,0.5274154091256333,0.835,0.777,1.2383489354188163e-7,6,Asic2
1.0069075392167704e-9,1.1511448765993593,0.31,0.201,1.297903818050417e-5,6,LOC102548260
2.9775835099871676e-9,0.7682829172590511,0.482,0.399,3.838105144373459e-5,6,Peg3
3.37851305450438e-8,0.6617489945690376,0.493,0.403,4.354903327256146e-4,6,Pcdh15
4.6488306804400704e-8,0.30701039750213877,0.871,0.854,5.992342747087251e-4,6,Cntnap2
5.882822239898219e-7,0.8769027061906431,0.421,0.354,0.007582957867228804,6,Cntnap5c
6.80274367365386e-7,0.7828656925785538,0.364,0.276,0.008768736595339825,6,LOC304725
1.0002265406625948e-6,0.9597182724623929,0.255,0.17,0.012892920109140848,6,Kcnip1
9.757969742978223e-6,0.3027723018178099,0.838,0.82,0.1257802299869893,6,LOC102555254
9.776743737827978e-6,0.4255585183277284,0.66,0.628,0.12602222678060263,6,Dab1
1.0735801018857409e-5,0.26480420588789144,0.826,0.838,0.138384475133072,6,Frmd4a
3.1417122575997605e-5,0.868014246984889,0.254,0.184,0.4049667100046091,6,Nova1
3.524690178598886e-5,0.3120478300709415,0.813,0.782,0.45433256402139643,6,Nalf1
6.527275398375323e-5,0.45500833781027206,0.613,0.615,0.8413657988505792,6,Ccser1
9.660975989208386e-5,0.5430766280464026,0.423,0.369,1,6,Rbms3
1.0217194529653496e-4,0.6062795725011467,0.518,0.484,1,6,Prkg1
1.573725417297837e-4,0.25264097252182083,0.829,0.836,1,6,Magi2
1.93830706329864e-4,0.39000311093616036,0.664,0.666,1,6,Grik2
4.207447936490859e-4,0.5754147507288851,0.549,0.537,1,6,Cdh18
4.696788204649726e-4,0.4051141037878483,0.555,0.543,1,6,Gria4
5.266755706437013e-4,0.4912941567289275,0.5,0.501,1,6,Camta1
7.260989603154593e-4,0.3805264332461018,0.526,0.525,1,6,Ahi1
0.0010079803296837047,0.701016831652695,0.327,0.284,1,6,LOC120102252
0.0017705001754560502,0.4779769321464009,0.454,0.453,1,6,Srrm2
0.001972875881522078,0.38936480858236466,0.504,0.476,1,6,Unc5d
0.0024898559810555506,0.27666521978661507,0.773,0.823,1,6,mt-Rnr2
0.00279743347116314,0.4350198699853691,0.525,0.503,1,6,Marchf1
0.003007848600855263,0.4375354620983165,0.576,0.561,1,6,Sgcz
0.0030357592377192044,0.6829716030460493,0.283,0.242,1,6,Sdk1
0.003848691831305055,0.34861481623239365,0.488,0.464,1,6,Usp29
0.004093143896412005,0.2984057415239425,0.842,0.852,1,6,Lrrtm4
0.006311305790794658,0.6575632376687208,0.313,0.278,1,6,Cntnap5b
0.007130139799767054,0.6418869695860252,0.349,0.322,1,6,Clstn2
1.1033830008409134e-84,4.840699221078608,0.509,0.04,1.4222606880839375e-80,4,Chst9
2.3451936248029186e-81,3.5777688745914373,0.759,0.123,3.022954582370962e-77,4,Foxp2
1.5452358069812545e-65,2.687944429599965,0.982,0.4,1.991808955198837e-61,4,Erbb4
3.7920744137194955e-44,1.4278843540290742,1,0.849,4.887983919284429e-40,4,Nkain2
6.889073448210391e-35,1.9896783823342319,0.83,0.38,8.880015674743195e-31,4,LOC103691527
8.963198209815598e-34,2.1028235513165603,0.804,0.405,1.1553562492452307e-29,4,Grm8
2.5134703277419294e-33,1.5220755475681402,0.982,0.764,3.239863252459347e-29,4,Kcnd2
7.051852975915046e-28,3.195336692350695,0.411,0.095,9.089838485954494e-24,4,Pbx3
8.619857764015784e-27,2.4289021525978836,0.589,0.216,1.1110996657816345e-22,4,St6galnac3
2.424498193178505e-22,1.694374126934831,0.67,0.299,3.1251781710070927e-18,4,Meis2
7.063812179165687e-19,1.4894602454663706,0.759,0.44,9.10525389894457e-15,4,Trpm3
1.7089378905841571e-15,0.6577800456157368,0.991,0.911,2.2028209409629785e-11,4,Nrxn3
2.971933435674823e-15,1.1905815020445223,0.768,0.476,3.830822198584847e-11,4,Prkg1
2.632462951226391e-14,2.286305472275569,0.348,0.12,3.393244744130818e-10,4,Sphkap
3.2713895622257264e-13,1.596798002165015,0.527,0.263,4.2168211457089616e-9,4,Nkain3
7.560955267619516e-13,0.5737369012320954,1,0.945,9.746071339961557e-9,4,Dlg2
1.3888331527961193e-12,2.2274473292061203,0.339,0.125,1.7902059339541977e-8,4,Csgalnact1
2.1848231408848168e-12,1.1814343816809179,0.634,0.361,2.8162370286005287e-8,4,Adarb2
3.5544708474333236e-12,1.4022670090685048,0.554,0.308,4.581712922341554e-8,4,Pak5
9.962685723990633e-12,1.085873216879257,0.705,0.488,1.2841901898223928e-7,4,Pbx1
1.3594178956990738e-11,0.7661401799941281,0.902,0.749,1.752289667556106e-7,4,Auts2
1.8508239662295653e-9,0.6665557825765758,0.893,0.722,2.3857120924699096e-5,4,Lingo2
2.543478239713318e-9,0.5851219932890102,0.92,0.819,3.2785434509904665e-5,4,Celf2
5.885734897392503e-9,0.9175278101921931,0.741,0.564,7.586712282738937e-5,4,Cntn5
5.8907714712647576e-9,2.104281939140352,0.312,0.135,7.593204426460273e-5,4,Olfm3
7.890634526044966e-9,0.9262016274665243,0.732,0.558,1.0171027904071962e-4,4,Epha6
1.1749206994943457e-7,0.8967889191573466,0.661,0.496,0.0015144727816482116,4,Sntg1
2.8723370793789365e-7,0.5172940629332023,0.795,0.651,0.0037024424953194493,4,Grip1
4.40424462804336e-7,0.885173119500533,0.67,0.518,0.00567707132554789,4,Cacna2d3
5.988605959976798e-7,0.6807101334932524,0.812,0.738,0.007719313082410092,4,Dlgap1
6.333616663634992e-7,1.8348300853066106,0.286,0.133,0.008164031879425505,4,Vwc2l
6.33811526467941e-7,0.9721304650142346,0.67,0.574,0.008169830576171759,4,Gabrg3
6.497645315880552e-7,1.8703483832177805,0.304,0.15,0.008375464812170032,4,Kcnh5
7.711150140788334e-7,0.4941566387257872,0.839,0.736,0.009939672531476164,4,Gria1
8.595804262380096e-7,1.3742963668769774,0.402,0.241,0.011079991694207944,4,Dpyd
1.0908208516331367e-6,0.9644474319785323,0.536,0.353,0.014060680777551132,4,Inpp4b
1.1784902532727498e-6,1.550025514002051,0.268,0.12,0.015190739364685745,4,Unc13c
1.6100182074524305e-6,0.724850126235788,0.777,0.697,0.02075313469406183,4,Csmd3
2.2001582400940154e-6,1.8629507137413575,0.295,0.153,0.02836003971481186,4,Atp2b4
2.9641613745563903e-6,0.5172010414351211,0.866,0.821,0.038208040118031875,4,Syt1
4.5757495825563776e-6,1.6004533766366023,0.259,0.122,0.058981412119151706,4,Chn2
5.8035902233777365e-6,1.6988617931708572,0.312,0.167,0.07480827797933902,4,Ano3
6.925067790932708e-6,0.7054181954846386,0.75,0.659,0.08926412382512261,4,LOC120100931
1.0055860628761713e-5,1.2010313315776626,0.455,0.315,0.1296200435047385,4,Plxdc2
1.3843852458382096e-5,0.7443944595952474,0.616,0.512,0.17844725818854523,4,Dlgap2
1.4957913219081826e-5,0.682802204210847,0.625,0.501,0.19280750139396474,4,Tmeff2
1.9088123683064235e-5,1.1045820506271076,0.482,0.338,0.246045914274698,4,Caln1
2.6409913161198798e-5,0.8219546470476891,0.571,0.447,0.3404237806478525,4,Cacnb2
4.8026296145444014e-5,1.3576209878751089,0.33,0.198,0.6190589573147733,4,Slc2a13
5.440755172060952e-5,0.8250185573472284,0.562,0.455,0.7013133416786568,4,Tenm1
5.791342859390007e-5,0.9711911901296983,0.518,0.414,0.7465040945753719,4,Slc35f1
7.229145396834538e-5,0.5430885200970454,0.714,0.601,0.931836841651972,4,Kirrel3
1.1971474504259037e-4,1.0891635505585637,0.42,0.296,1,4,Fat3
1.3136291221967563e-4,1.2093139515719864,0.348,0.229,1,4,Me3
1.6165990248254102e-4,0.6840661500622218,0.598,0.521,1,4,Rims2
1.6418633601562426e-4,0.3837062440176897,0.821,0.7,1,4,Phactr1
1.7503522675145077e-4,0.42434219302863685,0.777,0.768,1,4,Dpp6
2.729380847782373e-4,1.269919084358709,0.268,0.156,1,4,LOC120102479
3.276176372762299e-4,1.432741015441808,0.321,0.212,1,4,Cdh10
3.2975733415234823e-4,0.5424219173717697,0.732,0.654,1,4,Robo1
3.665876662868287e-4,0.6922445953729124,0.616,0.582,1,4,Frmpd4
3.672594227318342e-4,0.49597802129990054,0.759,0.666,1,4,Lrrc7
4.884410642655886e-4,0.5916784775245314,0.634,0.555,1,4,Tnr
6.881174996391815e-4,0.767298902103231,0.536,0.448,1,4,B3galt1
7.266021554194749e-4,0.8097509208734612,0.446,0.34,1,4,Pex5l
9.431706985820016e-4,1.2414666605721731,0.268,0.165,1,4,Slit2
0.0011021473339441262,1.232987133476044,0.402,0.309,1,4,Alcam
0.0012774955200354468,0.6016700572059266,0.616,0.571,1,4,Cadps
0.0014536315017929422,1.0854817084843305,0.348,0.244,1,4,Sipa1l1
0.0018660910257852058,0.41109682250421553,0.768,0.684,1,4,Schip1
0.0037820386901321968,0.40966132220316176,0.688,0.651,1,4,Adgrl3
0.005764363852027688,0.7578237544860569,0.527,0.507,1,4,Dclk1
0.0065753294249822365,1.1916220744994712,0.25,0.175,1,4,Ankrd28
0.008650991956105284,0.6900449462684195,0.464,0.393,1,4,Ptprt
2.8942071559312183e-147,3.863708894365324,0.895,0.129,3.7306330239953404e-143,8,Ntng1
5.835327790002028e-106,3.3594157594120584,0.692,0.086,7.521737521312615e-102,8,Rnf220
6.253145338765074e-97,4.877281097269225,0.372,0.014,8.060304341668181e-93,8,Plekhg1
9.75179199106254e-95,4.021645301304432,0.448,0.028,1.2570059876479614e-90,8,Tcf7l2
5.013161073961471e-81,4.899530267067863,0.314,0.012,6.461964624336336e-77,8,Synpo2
9.653008349347686e-77,4.695836736977677,0.291,0.01,1.2442727762309167e-72,8,Lef1
5.693970284413129e-73,1.6735836460415001,1,0.913,7.339527696608523e-69,8,Kcnip4
7.467270919428533e-60,1.818681138147387,0.791,0.213,9.62531221514338e-56,8,Nxph1
4.2137932826610194e-51,2.6704819085142373,0.465,0.08,5.431579541350054e-47,8,Vav3
4.610650157895434e-50,3.6186346829032043,0.32,0.035,5.943128053527214e-46,8,Ptpn3
1.0606214102684387e-47,3.627604933751934,0.267,0.023,1.3671409978360175e-43,8,Cpne9
4.165879893150408e-47,2.302094187375122,0.622,0.168,5.3698191822708756e-43,8,LOC120099885
3.002676698059856e-46,2.9621498050785178,0.349,0.047,3.8704502637991543e-42,8,Tmem163
4.344652565109775e-45,2.3382531727637454,0.558,0.136,5.6002571564265e-41,8,Plcb4
2.6939398850248047e-44,2.0905103978821087,0.616,0.165,3.4724885117969733e-40,8,Tox
7.655226982787996e-44,1.8445716507234864,0.64,0.177,9.867587580813727e-40,8,Fgf13
3.1777483246483257e-43,2.000754029700529,0.709,0.247,4.096117590471692e-39,8,Gpc5
5.954434666383189e-41,3.082331073323447,0.297,0.037,7.67526628496793e-37,8,Phactr2
6.393155998442233e-38,1.1909328073016692,0.959,0.668,8.240778081992039e-34,8,Ralyl
2.030304830149586e-37,2.001773342398081,0.535,0.146,2.617062926062816e-33,8,LOC120096504
1.3240841273465214e-36,1.8914415848938244,0.715,0.311,1.7067444401496662e-32,8,Kcnc2
2.7510954542040543e-34,2.4446538078519993,0.331,0.058,3.546162040469026e-30,8,Ccdc136
2.0172871852592383e-32,1.9588071888758287,0.517,0.153,2.6002831817991583e-28,8,Cit
5.500760895818239e-32,1.491602379425221,0.744,0.32,7.09048079470971e-28,8,Astn2
8.355017183316743e-32,1.5678367955677621,0.703,0.297,1.0769617149295281e-27,8,Nell1
3.0360615138235497e-31,1.3102244442141884,0.82,0.383,3.9134832913185555e-27,8,Cdh12
1.7107118076916814e-30,1.5851874073090029,0.733,0.325,2.2051075201145774e-26,8,Inpp4b
9.979140883411154e-30,1.0978047323398519,0.924,0.631,1.2863112598716978e-25,8,Robo1
3.275649570652937e-29,1.0866098260238788,0.924,0.583,4.222312296571636e-25,8,Cacna1c
3.9147690252125853e-28,1.1322718896379391,0.89,0.535,5.046137273499022e-24,8,Rims1
4.1080954847895636e-27,2.12065171231439,0.355,0.085,5.295335079893748e-23,8,Ildr2
1.3050711637648553e-26,1.579714711343205,0.552,0.198,1.6822367300928984e-22,8,Srrm4
7.475394109999558e-26,1.3273916347912773,0.698,0.308,9.63578300778943e-22,8,Car10
3.8562888133475693e-25,1.4545760388502447,0.651,0.269,4.970756280405017e-21,8,Pcsk2
7.500748749136074e-25,2.103354778426486,0.279,0.056,9.6684651376364e-21,8,Htr7
1.6348293942085499e-24,1.8180787386032404,0.326,0.075,2.107295089134821e-20,8,Adcy8
9.587074206591095e-24,1.1066042173198998,0.895,0.648,1.235773865229592e-19,8,Lrrc7
3.2981610692594387e-22,1.3662559338263063,0.645,0.296,4.251329618275416e-18,8,LOC120103064
1.2151618632647992e-21,1.0441203131491674,0.901,0.666,1.566343641748326e-17,8,Schip1
1.6523093078541746e-21,1.4702244145041037,0.523,0.198,2.129826697824031e-17,8,Cep112
1.3727306731017563e-20,1.6816452699254811,0.314,0.082,1.769449837628164e-16,8,Tox3
1.6538820907945223e-20,2.029561299770026,0.25,0.054,2.1318540150341393e-16,8,Zfp423
3.370833692923192e-20,1.573496448438041,0.384,0.119,4.345004630177994e-16,8,Adarb1
4.4685805569077147e-20,1.12038146029562,0.669,0.305,5.760000337854045e-16,8,Ptprm
4.630260263957168e-20,1.146669049591523,0.576,0.231,5.968405480240789e-16,8,Chrm3
2.920807068607367e-19,0.9280134954298362,0.872,0.617,3.764920311434896e-15,8,Tenm4
5.186211933252102e-19,0.7378960164267179,0.983,0.728,6.6850271819619596e-15,8,Tenm2
5.258246943857176e-19,1.1479977972328483,0.622,0.28,6.7778803106319e-15,8,Zfp804a
5.671538117789197e-19,1.5886269015350185,0.43,0.156,7.310612633830274e-15,8,Alk
1.2490794297262252e-18,0.769046421881419,0.89,0.584,1.6100633849171043e-14,8,Ntm
3.740538016870952e-18,0.5828364515847202,0.971,0.854,4.8215535037466574e-14,8,Nrg3
7.372781073787462e-18,1.3429615365522407,0.587,0.279,9.503514804112039e-14,8,Plekha5
4.4309073876058696e-17,1.0610034004742044,0.785,0.553,5.711439622623966e-13,8,Cntn5
5.913689120763073e-17,1.6138883707501483,0.297,0.085,7.622745276663601e-13,8,Pitpnc1
7.752977833666922e-17,1.4182993636368886,0.407,0.15,9.993588427596663e-13,8,Gabra4
1.3950224749852827e-16,1.2903476285762359,0.512,0.224,1.7981839702560293e-12,8,Rasal2
4.840511643744692e-16,1.3741849995191027,0.372,0.133,6.239419508786908e-12,8,Ptpn4
7.29690338603118e-16,0.990913430610727,0.506,0.207,9.40570846459419e-12,8,LOC102548260
1.103184375730935e-15,0.7363728329212336,0.75,0.397,1.4220046603171751e-11,8,Pcdh15
1.1907743312234785e-15,0.8108812807216683,0.837,0.57,1.534908112947064e-11,8,Lrfn5
2.61008427657451e-15,0.7944984488192843,0.855,0.606,3.3643986325045436e-11,8,Pde4d
8.312891016484055e-15,1.4445319683074604,0.314,0.104,1.0715316520247947e-10,8,Cacna1g
8.423711522036826e-15,1.353018180344457,0.523,0.257,1.0858164151905468e-10,8,Grm1
1.3038192451664982e-14,1.071232362940924,0.483,0.209,1.6806230070196162e-10,8,Rab3c
1.947739122121145e-14,1.3962778542976202,0.372,0.145,2.510635728414156e-10,8,Rasgef1b
3.877200727648595e-14,0.6150899786887747,0.936,0.816,4.99771173793904e-10,8,Ctnna2
5.557140818570312e-14,0.4467234491640282,0.988,0.947,7.163154515137133e-10,8,Rbfox1
1.7490962797081141e-13,1.0785260864660149,0.529,0.266,2.254585104543759e-9,8,Hs6st3
2.192937984386425e-13,0.8097409231332753,0.785,0.504,2.826697061874102e-9,8,Ptprd
3.3818318357579464e-13,0.9306518155281722,0.605,0.32,4.359181236291993e-9,8,Nav2
5.561818794581079e-13,1.0155678490860693,0.651,0.375,7.169184426215011e-9,8,Atxn1
6.138329970388321e-13,1.250996991839362,0.366,0.148,7.912307331830546e-9,8,Mef2a
8.1711418722319e-13,0.7431983950507002,0.808,0.498,1.053260187330692e-8,8,Cacna2d3
1.1365649327515885e-12,0.9769653798981031,0.552,0.287,1.4650321983167975e-8,8,Cttnbp2
1.5948856241982128e-12,1.0501364977737369,0.465,0.217,2.0558075695914962e-8,8,Arl15
1.990193762521386e-12,1.1073425160378216,0.395,0.167,2.5653597598900667e-8,8,Syt7
2.237175720580848e-12,0.8113629402069642,0.43,0.181,2.883719503828713e-8,8,Grik1
3.9938730686351695e-12,0.47053978679358455,0.971,0.753,5.148102385470734e-8,8,Grm7
4.444119614320214e-12,1.0247383459459105,0.331,0.124,5.728470182858756e-8,8,Trps1
7.977217607582743e-12,0.9035398536045702,0.43,0.189,1.0282633496174155e-7,8,Rcan2
1.596881750218954e-11,1.1683476279621328,0.39,0.171,2.0583805760322318e-7,8,Fhod3
1.932553369880072e-11,1.0573767215537413,0.39,0.17,2.491061293775413e-7,8,Ehbp1
4.1854177744043174e-11,0.8257269533536005,0.75,0.481,5.395003511207165e-7,8,Rgs7
7.33552860690469e-11,0.933327612564586,0.564,0.315,9.455496374300145e-7,8,Gabbr2
8.007478918594517e-11,1.1540782124661848,0.302,0.118,1.0321640326068333e-6,8,Megf9
8.768639590305953e-11,0.3108500713678728,0.68,0.386,1.1302776431904375e-6,8,Hdac9
1.0878856490324754e-10,0.840869659771073,0.628,0.354,1.4022846016028607e-6,8,Gpr158
1.7431484081661523e-10,0.5118724465751736,0.843,0.556,2.2469182981261703e-6,8,Frmpd4
1.912416561559941e-10,1.0849528377608904,0.297,0.117,2.465104947850764e-6,8,Sphkap
1.9217470809844511e-10,0.3807088917921364,0.977,0.926,2.4771319873889576e-6,8,Nrxn1
3.3607520150047256e-10,0.815377633767948,0.314,0.124,4.332009347341091e-6,8,Fryl
4.987991914760103e-10,1.2608726514456126,0.32,0.138,6.429521578125773e-6,8,Necab1
6.325927662745921e-10,0.8369069936391997,0.605,0.367,8.154120757279491e-6,8,Unc5c
8.715004124608696e-10,1.0729855231637055,0.273,0.107,1.1233640316620609e-5,8,Mpdz
9.039586934845474e-10,1.1244666535635557,0.39,0.192,1.1652027559015816e-5,8,Zmat4
1.0174882582242513e-9,0.561845660653562,0.89,0.714,1.3115423648510599e-5,8,Fgf12
1.0517477882922932e-9,0.9665848706312641,0.576,0.349,1.3557028991087658e-5,8,Slc24a3
1.2776971896411779e-9,0.622412208222844,0.75,0.502,1.6469516774474783e-5,8,Rims2
1.4034541856347317e-9,1.0330252772269228,0.302,0.125,1.8090524452831692e-5,8,Srgap1
2.1203588595097973e-9,0.9042297651719937,0.424,0.214,2.7331425699081288e-5,8,Arhgap44
2.3616684371415896e-9,0.9360098633032887,0.413,0.207,3.044190615475509e-5,8,Med12l
5.181374483354078e-9,1.0175747863067501,0.297,0.127,6.678791709043407e-5,8,Esyt2
7.358350842947713e-9,1.1282724457053686,0.279,0.12,9.484914236559601e-5,8,Reep1
9.882278853826957e-9,0.45827576088513133,0.797,0.557,1.2738257442582946e-4,8,Gabrg3
1.1516172710173626e-8,0.8728234650069875,0.57,0.344,1.4844346623413805e-4,8,Ryr3
1.4769727844179116e-8,1.1310723321289529,0.39,0.201,1.9038179191146882e-4,8,Cpne4
1.7842353220554276e-8,0.711932018800149,0.576,0.349,2.2998793301294462e-4,8,Shisa9
1.98457673995258e-8,0.6116798867955469,0.593,0.358,2.558119417798876e-4,8,Egfem1
2.0991654227988645e-8,0.7137317050537968,0.762,0.592,2.7058242299877365e-4,8,Kirrel3
2.3464163768717545e-8,0.4360795700059539,0.814,0.569,3.0245307097876914e-4,8,Xkr4
2.5199328614391995e-8,0.8211343009454932,0.587,0.394,3.248193458395128e-4,8,Spock1
3.4505171752701484e-8,0.8300657630241364,0.401,0.214,4.4477166389232214e-4,8,Ablim1
3.468661876721241e-8,0.6540188809749905,0.622,0.378,4.47110515909368e-4,8,Cacna1a
3.92961698372677e-8,0.6521677797821046,0.581,0.345,5.065276292023806e-4,8,Hecw2
5.247753015120356e-8,0.5268119231276063,0.849,0.645,6.764353636490139e-4,8,Ctnnd2
6.490074064248671e-8,0.6559318986595626,0.506,0.285,8.365705468816537e-4,8,Galnt17
8.464001164322977e-8,0.5085876184168434,0.901,0.758,0.0010910097500812317,8,Lrp1b
9.195257046696368e-8,0.42032974087541763,0.36,0.176,0.0011852686333191618,8,Slc1a2
9.222143283319936e-8,0.4645883737796588,0.82,0.662,0.0011887342692199396,8,Rora
1.8343164514231385e-7,0.35769557719450873,0.849,0.673,0.0023644339058844256,8,Nrg1
1.875945709925323e-7,0.4369314384119809,0.669,0.395,0.0024180940200937413,8,Arpp21
2.194467019309871e-7,0.9007281309290048,0.279,0.127,0.0028286679878904235,8,Myrip
3.036607964804371e-7,0.7928117298709596,0.36,0.185,0.003914187666632834,8,Hspa12a
3.0925279705282164e-7,0.5859518471229936,0.517,0.299,0.003986268554010871,8,Cacnb4
3.380847874156479e-7,0.7705022479476271,0.401,0.219,0.004357912909787701,8,Mical3
4.034433844880319e-7,0.5860961065907953,0.622,0.409,0.005200385226050731,8,Khdrbs2
4.479591344266565e-7,0.635307482923468,0.36,0.183,0.005774193242759603,8,Vps13a
5.033190828908093e-7,0.7209358667108758,0.488,0.294,0.006487782978462532,8,Strbp
5.183490368969361e-7,0.3880267005467599,0.285,0.128,0.006681519085601506,8,Vwc2l
5.302619301034625e-7,0.7553375353284364,0.32,0.158,0.006835076279033632,8,Rgs7bp
9.00887599677478e-7,0.6415404373569524,0.453,0.264,0.01161244115984269,8,Tln2
9.82220446070162e-7,0.49026490405586864,0.808,0.62,0.012660821549844388,8,Ptprn2
1.0497973823114889e-6,1.029605283798817,0.297,0.15,0.013531888257995091,8,Bsn
1.0670476362801406e-6,0.936283292498704,0.308,0.158,0.013754244031651012,8,Cdkl5
1.070176455144632e-6,1.0523911523518616,0.262,0.125,0.013794574506814304,8,Lingo1
1.1101863714922504e-6,0.6797219419050842,0.448,0.251,0.014310302328535108,8,Plekha6
1.1530415396386163e-6,0.6447018206632675,0.285,0.135,0.014862705445941765,8,RGD1306271
1.5399079193492513e-6,0.5657758867841105,0.465,0.27,0.01984941308041185,8,Brinp1
1.7542671521773703e-6,0.7635601092570905,0.314,0.161,0.022612503591566302,8,Garnl3
1.9040192067056302e-6,0.8588652743923167,0.291,0.145,0.024542807574435575,8,Rhog-ps3
2.0802389741378056e-6,0.793829513844104,0.256,0.121,0.026814280376636315,8,Ppp2r5e
2.31011629459455e-6,0.7021725142712756,0.267,0.127,0.029777399037323748,8,LOC120094341
3.855994310170873e-6,0.38363632127395597,0.302,0.148,0.04970376665810255,8,Foxp2
4.8725417477788445e-6,0.7290603926001271,0.32,0.169,0.0628070631288693,8,Ctif
4.952399485498703e-6,0.7703294277668175,0.256,0.124,0.06383642936807829,8,Pou2f1
5.055501558737993e-6,0.3321182240122509,0.895,0.755,0.06516541509213272,8,Dpp6
6.055562014699921e-6,0.8897430516616658,0.302,0.16,0.07805619436948198,8,LOC120097467
7.377810310831483e-6,0.6188827287027128,0.384,0.221,0.09509997490661783,8,Ncor1
8.011043425844059e-6,0.7220130460855612,0.419,0.253,0.10326234975912991,8,Ncald
8.804199865397254e-6,0.3332103256399943,0.901,0.781,0.1134861362649706,8,Nalf1
8.884104398208104e-6,0.5206730868609433,0.43,0.258,0.11451610569290246,8,LOC120095249
8.979220228395868e-6,0.5838457817572418,0.314,0.163,0.11574214874402274,8,Prkag2
9.210971577885995e-6,0.3824853758561928,0.866,0.661,0.11872942363895048,8,Grin2b
1.0302513084632363e-5,0.4709768836023298,0.599,0.383,0.13279939366091115,8,Spock3
1.0398653401783196e-5,0.6010283334765614,0.616,0.457,0.1340386423489854,8,Pde10a
1.0736204499266628e-5,0.4009368865322158,0.657,0.446,0.13838967599554683,8,Kcnb2
1.2244590502876495e-5,0.5510478145091733,0.39,0.225,0.15783277158207804,8,Cacna1b
1.2300299037774338e-5,0.5325395276814824,0.488,0.309,0.1585508545969112,8,Entrep2
1.3127987191183659e-5,0.7602957416852207,0.262,0.132,0.16921975489435737,8,Gabbr1
1.711472369264082e-5,0.8454325158156376,0.291,0.159,0.22060878839814016,8,Tmem108
1.764258973530583e-5,0.47372224791078343,0.407,0.232,0.22741298168809218,8,Cdh2
1.8493005230417472e-5,0.7368258745723626,0.355,0.211,0.23837483742008123,8,Rgs6
1.957456103225717e-5,0.4695455616200137,0.587,0.405,0.25231609170579494,8,Cntn1
1.9685607981097127e-5,0.5955403548493673,0.297,0.155,0.25374748687634197,8,Gap43
2.033766657300594e-5,0.5967998912398105,0.419,0.25,0.26215252212604656,8,Stox2
2.2985117780861213e-5,0.5845377754166137,0.349,0.194,0.29627816819530106,8,Rtn3
2.4015760957596e-5,0.3074860577446681,0.541,0.327,0.30956315874341245,8,Zfhx3
2.8626816335413767e-5,0.46866894055301245,0.419,0.246,0.36899966256348343,8,Etl4
3.199856638925985e-5,0.9796063688703847,0.314,0.182,0.41246152075755943,8,Col25a1
4.22050309010082e-5,0.5721656412743135,0.372,0.216,0.5440228483139957,8,Herc2
4.4327232580282085e-5,0.8445346954312367,0.262,0.141,0.571378027959836,8,Enah
